CREATEDDATE,DISTRICT,FACILITYID,LASTUPDATEDDATE,LATITUDE,LONGITUDE,PERMITENTRANCEACCESSIBLE,PERMITENTRANCEDESCRIPTION,PERMITENTRANCEID,PERMITENTRANCENAME,PERMITENTRANCETYPE,TOWN
"2014-05-02 18:32:16","","249986","2016-03-03 06:27:58","0","0","No","For information regarding the walk-in availability for this site, please call the park at: (307)739-3309.This site is currently still available for advanced reservations in May, September & October.This site can be accessed via a half mile hike from the Teton Park Road, or by boat. It has two bear boxes which can each accommodate one typically sized cooler. Do not bring more food than can fit in the bear boxes.  All Jackson Lake campsites require packing out solid human waste.  This site has a fire grate which allows campfires unless restricted under high fire danger.","363","JL12","01 Jackson Lake",""
"2014-05-02 18:32:16","","249986","2016-03-03 06:27:58","0","0","No","This site can be accessed by vehicle or boat.  It has bear boxes as well as pit toilets. Do not bring more food than you can store in the bear boxes or in your vehicle. All Jackson Lake campsites require packing out solid human waste.  This site has a fire grate which allows campfires unless restricted under high fire danger.","364","JL10","01 Jackson Lake",""
"2014-05-02 18:32:16","","249986","2016-03-03 06:27:58","0","0","No","This is a boat in only site. It has a bear box which can accommodate one typically sized cooler. Do not bring more food than can fit in the bear box. All Jackson Lake campsites require packing out solid human waste.  This site has a fire grate which allows campfires unless restricted under high fire danger.","365","JL05","01 Jackson Lake",""
"2014-05-02 18:32:16","","249986","2016-03-03 06:27:58","0","0","No","Two small sites on east side of Leigh Lake.   Large sandy beach with shallow water for swimming. Non-motorized boat accessible, or two mile hike in. Has a bear box which can accommodate one typically sized cooler. Do not bring more food than can fit in the bear box.  This site has a fire grate which allows campfires unless restricted under high fire danger.","366","LL01","02 Leigh Lake",""
"2014-05-02 18:32:16","","249986","2016-03-03 06:27:58","0","0","No","Designated as walk-up only for use during the summer months.","367","PSS3","Non Zone South",""
"2014-05-02 18:32:16","","249986","2016-03-03 06:27:58","0","0","No","Designated as walk-up only for use during the summer months.","368","PSS4","Non Zone South",""
"2014-05-02 18:32:16","","249986","2016-03-03 06:27:58","0","0","No","Designated as walk-up only for use during the summer months.","369","PSS6","Non Zone South",""
"2014-05-02 18:32:16","","249986","2016-03-03 06:27:58","0","0","No","Lowest camping zone in Garnet Canyon.  Can access all the Garnet Canyon area peaks from here, but closest to Nez Perce. This zone has a shared bear box for food storage.","370","GC6","07 Meadows-Platforms",""
"2014-05-02 18:32:16","","250014","2016-03-03 06:27:58","40.4463888889","-108.511944444","No","The Yampa River begins at Deerlodge Park and rushes downstream 44-miles to join the Green River at Echo Park. The Yampa is the largest unregulated tributary within the Colorado River system. As such, it has a shorter season marked by fluctuations in water level resulting from snow received over the winter. It is characterized by such famous rapids as Teepee, Big Joe and Warm Springs. At Echo Park, all boaters continue downstream on the Green River through the 17 miles of Whirlpool Canyon, named because of the squirrelly and unpredictable water and numerous class II-III rapids. Emerging from Whirlpool Canyon, boaters meander through the six miles of Island and Rainbow Parks, completing the trip in nine rushing miles through Split Mountain, a canyon punctuated by four named rapids: Moonshine, SOB, Schoolboy, and Inglesby, before reaching the take-out at the Split Mountain boat ramp.","371","Deerlodge Park, Yampa River","Entry Point",""
"2014-05-02 18:32:16","","233320","2016-03-03 06:27:58","39.6341666667","-77.4375","No","Rocky outcrops, like Wolf Rock, stand as evidence of 500 million years of mountain building and erosion on Catoctin Mountain. The weather-resistant quartzite formation stands nearly thirty feet above the other meta-sedimentary rock, and the soil-covered bedrock that surround it.Wolf Rock is an excellent location for beginners to learn basic low-level, top-rope climbing or for experienced climbers to hone the skills in a low-risk environment. Climbing at Wolf Rock ranges from 5.0-5.3 in difficulty. It is the only location where rappelling, top-roping, or any form of climbing involving ropes or technical equipment is permitted in Catoctin Mountain Park.","372","WOLF ROCK","Entry Point",""
"2014-05-02 18:32:16","","234641","2016-03-03 06:27:58","0","0","No","Seated General Admission","373","Seated General Admission","Entry Point",""
"2014-05-02 18:32:16","","234641","2016-03-03 06:27:58","0","0","No","Standing Room Section","374","Standing Room Section","Entry Point",""
"2014-05-02 18:32:16","","234644","2016-03-03 06:27:58","0","0","No","Main Entrance","375","Main Entrance","Entry Point",""
"2014-05-02 18:32:16","","234622","2016-03-03 06:27:58","0","0","No","Located in central Idaho in the heart of the Frank Church River of No Return Wilderness (FC-RONRW), lies the 80 mile Wild section of the Salmon River. This section traverses the state of Idaho from east to west and was the water way that Lewis and Clark sought to the Pacific, but found unnavigable. The Salmon River lies within the FCRONR and is also bordered by the Selway Bitterroot Wilderness and Gospel Hump Wilderness. It is managed by the Salmon-Challis National Forest under the less restrictive Wild and Scenic Rivers Act allowing for a variety of different user types.","376","Salmon River","Boat Launch",""
"2014-05-02 18:32:16","","234623","2016-03-03 06:27:58","0","0","No","The Middle Fork of the Salmon River is 104 miles of free-flowing wild & scenic river in the heart of the Frank Church River of No Return Wilderness. The Middle Fork is a non-motorized floating experience, with many technical Class III and IV rapids, and is known for its scenic beauty and crystal clear whitewater. Originating 20 miles northwest of Stanley, Idaho, the Middle Fork flows northeast through the remote and rugged mountains of Central Idaho, and was one of the original eight rivers in the nation designated as Wild and Scenic on October 2, 1968. The Middle Fork is administered by the Forest Service under a permit system to protect the resource and the experience from over-use.","377","Middle Fork of the Salmon","Boat Launch",""
"2014-05-02 18:32:16","","234624","2016-03-03 06:27:58","0","0","No","The Selway River flowing for 47 miles through the heart of the Selway-Bitterroot Wilderness was the only river in the U.S. that received instant inclusion to both the Wilderness Preservation System and the Wild and Scenic River System as a wild river. A unique characteristic of the Selway River is that over a very short distance the river substantially increases in flow volume with each major tributary, dropping an average of 28 feet per mile, creating a technical whitewater experience to challenge even expert boaters.  Immediately below the confluence with Moose Creek, the increased gradient of 50 feet per mile combined with a major increased volume of flow creates an extremely demanding technical section of the river.  Numerous exposed and barely submerged rocks, and stretches of unbroken whitewater with few quiet recovery pools, require a high level of skill and expertise.","378","Selway River","Boat Launch",""
"2014-05-02 18:32:16","","234625","2016-03-03 06:27:58","0","0","No","Hells Canyon National Recreation Area (HCNRA) straddles the Snake River, forming the boundary between Idaho and Oregon. The 652,488-acre recreation area was created by an act of Congress in 1975. Although the HCNRA includes portions of the Nez Perce, Payette, and Wallowa-Whitman National Forests, it is managed by the Wallowa-Whitman National Forest. The Hells Canyon Wilderness comprises nearly 215,000 acres within the HCNRA. About 67.5 miles of the Snake River in Hells Canyon National Recreation Area were designated in 1975 as a component of the National Wild and Scenic Rivers System. Here, the river is managed to preserve its free-flowing character and unique environment while providing for continued public use. The outstanding remarkable values for which the river was designated include: scenic, recreation, geologic, wildlife, fisheries, and cultural resources (historic & prehistoric).","379","Snake River","Boat Launch",""
"2014-05-02 18:32:16","","250014","2016-03-03 06:27:58","40.7275","-108.887777778","No","The 44-mile run down the Green River from the Gates of Lodore to Split Mountain is different today than in Powells time, largely because of the dam at Flaming Gorge which regulates the flow. This allows for a longer rafting season, but one that is less affected by spring run-off. There are many rapids, well-spaced as in most pool-drop rivers and plenty of beautiful riverside campsites and hikes. Lush surroundings provide habitat for birds, deer and elk, bears, bighorn sheep and mountain lions. Throughout, the view is dominated by the almost 2,000 feet high red cliffs. The Yampa River joins the Green at Echo Park, seasonally increasing the water volume of the Green. Whirlpool Canyon makes up the 17-miles from Echo Park to Island and Rainbow Parks. Continuing downstream, Split Mountain Canyon rushes nine miles swiftly downstream, punctuated by four rapids: Moonshine, SOB, Schoolboy, and Inglesby, before reaching the take-out at the Split Mountain boat ramp.","380","Gates of Lodore, Green River","Entry Point",""
"2014-05-02 18:32:16","Mt St. Helens National Volcanic Monument","250003","2016-03-03 06:27:58","-46.3322222222","-122.12","No","Located along the Lakes Trail #211, beside a tranquil mountain lake. Located at an elevation of 4,522 feet. These lakes support Eastern Brook Trout.","381","Panhandle Camp","Campsite","Toutle, WA"
"2014-05-02 18:32:16","Mt St. Helens National Volcanic Monument","250003","2016-03-03 06:27:58","-46.3125","-122.147777778","No","Located along the Coldwater trail #230 at an elevation of 4,020 feet. Near the camp there are views of Coldwater Lake, Minnie Peak, and Coldwater Creek Canyon.","382","Ridge Camp","Campsite","Toutle, WA"
"2014-05-02 18:32:16","Mt St. Helens National Volcanic Monument","250003","2016-03-03 06:27:58","-46.3125","-122.147777778","No","Located along the Boundary Trail # 1 at 5,400 in elevation. At or near each camp there are stunning views of the Spirit Lake Basin, Mount St. Helens, and the rugged peaks of the Mount Margaret Backcountry.","383","Margaret Camp","Campsite","Toutle, WA"
"2014-05-02 18:32:16","Mt St. Helens National Volcanic Monument","250003","2016-03-03 06:27:58","-46.3325","-122.111111111","No","Located along the Lakes Trail #211, beside a tranquil mountain lake. Located at an elevation of 4,365 feet. These lakes support Eastern Brook Trout.","384","Obscurity Camp","Campsite","Toutle, WA"
"2014-05-02 18:32:16","Mt St. Helens National Volcanic Monument","250003","2016-03-03 06:27:58","-45.3325","-122.151944444","No","Located along the Lakes Trail #211, beside a tranquil mountain lake. Located at an elevation of 4,723 feet. These lakes support Eastern Brook Trout.","385","Snow Camp","Campsite","Toutle, WA"
"2014-05-02 18:32:16","Mt St. Helens National Volcanic Monument","250003","2016-03-03 06:27:58","-46.3155555556","-122.121388889","No","Located along the Boundary trail #1 at elevation of 5,400 feet. At or near this camp there are stunning views of the Spirit Lake basin, Mount St. Helens, and the rugged peaks of the Mount Margaret Backcountry.","386","Bear Camp","Campsite","Toutle, WA"
"2014-05-02 18:32:16","Mt St. Helens National Volcanic Monument","250003","2016-03-03 06:27:58","-46.3130555556","-122.152222222","No","Located along the Boundary Trail # 1 at 5400 in elevation. At or near each camp there are stunning views of the Spirit Lake Basin, Mount St. Helens, and the rugged peaks of the Mount Margaret Backcountry.  Water is available from a small spring North of the boundary trail.","387","Dome Camp","Campsite","Toutle, WA"
"2014-05-02 18:32:16","Mt St. Helens National Volcanic Monument","250003","2016-03-03 06:27:58","-46.3327777778","-122.134166667","No","Located along the Lakes Trail #211, beside a tranquil mountain lake. Located at an elevation of 4,691 feet. These lakes support Eastern Brook Trout.","388","Shovel Camp","Campsite","Toutle, WA"
"2014-05-02 18:32:16","Backcountry","249981","2016-03-03 06:27:58","-48.5238888889","-92.7694444444","No","Peary Lake is located in the Backcountry of the Kabetogama Peninsula. Visitors are not required to reserve the Peary Lake canoe to reach this campsite. For more information click <a href=http://www.recreation.gov/marketing.do?goto=/permitgeneralrules_pearylake_72783.html target=_blank>here</a>.","389","B13","Backcountry Lakes","International Falls"
"2014-05-02 18:32:16","Kabetogama","249981","2016-03-03 06:27:58","-48.4497222222","-92.8866666667","No","Bald Rock (K1) is a large campsite with a one-sided dock that measures 4x20. This site has 1 vault toilet, 2 picnic tables, 1 fire ring, 4 bear-proof food lockers that measure 52w x 36 d x 21 h each, and 4 tent pads that measure 14x13, 12x12, 12x12, 11x11.","390","K1","Large Campsite, 4 Tent Pads","Kabetogama"
"2014-05-02 18:32:16","Sand Point Lake","249981","2016-03-03 06:27:58","-48.4022222222","-92.4605555556","No","Burnt Island (S4) is a small campsite with a dock that measures 4x20. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52w x 36 d x 21 h each, and 2 tent pads that measure 12x12, 12x12.","391","S4","Small Campsite, 2 Tent Pads","Crane Lake"
